14845235
14886403
14925360
14933943
14934646
14955856
14982570
15005473
15007585
15039520
15079016
15088256
15093456
15106821
15110156
15116388
15119482
15123971
15128733
15136347
15163525
15165111
15165505
15166425
15181804
15229656
15188191
15194916
15201878
15207364
15212526
15226741
15282477
15290297
15302702
15326202
15399732
15439347
15452610
15604052
15501014
15501162
14850078
14850221
14851952
14859777
14863625
14875455
14943669
14946077
15236163
14958336
14980195
15067743
15108674
15078371
15082943
15087896
15119796
15131896
15148468
15159649
15167159
15169182
15181583
15184710
15197214
15215323
15216365
15232905
15281563
15296838
15309434
15349155
15349719
15382891
15409223
15416682
15401056
15439590
14865708
14865908
14867757
14879292
14886550
14896406
14904301
14913074
14913140
15304721
14959303
14960576
14963654
14974784
14975826
14977909
14994113
14998507
15015411
15020619
15021391
15046920
15052447
15091309
15129685
15158551
15159170
15197320
15200888
15189998
15197765
15216240
15240600
15264846
15361925
15295902
15313980
15356723
15374267
15400136
15430311
15459223
15485396
15517084
15545156
14849674
14852428
14864034
14870158
14886216
14888452
14895886
14900755
14902276
14902478
14906092
14907382
14910178
14931925
14936048
14938765
14940243
14941245
14942758
14958837
14950565
14959684
14965277
14974025
14976396
14993138
15019967
15027076
15028334
15031971
15077111
15087154
15079294
15082823
15099684
15108633
15143975
15165802
15175163
15178191
15185881
15204137
15212639
15213860
15214342
15216952
15218575
15224160
15225370
15241908
15243031
15259996
15296703
15335260
15370455
15424894
15498988
14845451
14855467
14862915
14865216
14870163
14887441
14898256
14914295
14919598
14927827
14929571
14930118
14937590
14940988
14943441
14960317
14962143
14969412
14973917
14981910
14982560
15000391
15193268
15092258
15098275
15108466
15115160
15137033
15143882
15168357
15169179
15170423
15246270
15369314
15188625
15191460
15218408
15221247
15231450
15245343
15261772
15261807
15270825
15275802
15291932
15294409
15308199
15317621
15358427
15363810
15375707
15393367
15415493
15437660
15440889
15456284
15513558
14852127
14854488
14868101
14878389
14892346
14893550
14905212
14914670
14920527
14925725
14945267
14966828
14947016
14958498
14965100
14968548
14970492
15000225
15004832
15031774
15033716
15054305
15108830
15121889
15126975
15167142
15169020
15174123
15175056
15196081
15214524
15216016
15229910
15249339
15261817
15311788
15387834
15467292
15470592
15477411
15506896
15507018
15542677
14860501
14874783
14920756
14931208
14938459
14938953
14946126
14953063
14957998
14961182
14970534
14978588
14983074
14983469
14993650
14995455
15010637
15011005
15054242
15119882
15210143
15219997
15225513
15238240
15246162
15301863
15374215
15439398
15445584
15488452
15515953
15540668
14863979
14878825
14880560
